time,open,high,low,close,volume
2025-08-14T15:23:00+05:30,26312.75,26321.95,26312.75,26313.45,0
2025-08-14T15:24:00+05:30,26313.15,26323.4,26313.0,26323.2,0
2025-08-14T15:25:00+05:30,26322.5,26322.5,26317.4,26318.2,0
2025-08-14T15:26:00+05:30,26319.35,26320.6,26315.45,26316.85,0
2025-08-14T15:27:00+05:30,26317.2,26321.95,26314.0,26315.3,0
2025-08-14T15:28:00+05:30,26315.2,26318.15,26311.25,26317.55,0
2025-08-14T15:29:00+05:30,26317.35,26323.3,26309.4,26321.3,0
2025-08-18T09:15:00+05:30,26670.2,26690.75,26613.65,26658.25,0
2025-08-18T09:16:00+05:30,26662.45,26718.25,26661.8,26714.9,0
2025-08-18T09:17:00+05:30,26715.65,26730.25,26704.4,26724.4,0
2025-08-18T09:18:00+05:30,26723.45,26744.55,26720.95,26740.2,0
2025-08-18T09:19:00+05:30,26733.75,26741.95,26730.55,26736.3,0
2025-08-18T09:20:00+05:30,26741.75,26756.4,26741.75,26752.1,0
2025-08-18T09:21:00+05:30,26750.7,26761.45,26748.9,26753.8,0
2025-08-18T09:22:00+05:30,26755.5,26765.4,26750.65,26760.5,0
2025-08-18T09:23:00+05:30,26759.15,26772.0,26755.8,26768.8,0
2025-08-18T09:24:00+05:30,26770.8,26773.9,26764.95,26764.95,0
2025-08-18T09:25:00+05:30,26764.8,26772.6,26758.8,26765.6,0
2025-08-18T09:26:00+05:30,26767.15,26772.65,26758.25,26766.3,0
2025-08-18T09:27:00+05:30,26765.7,26778.6,26764.3,26777.1,0
2025-08-18T09:28:00+05:30,26776.1,26793.35,26769.05,26792.85,0
2025-08-18T09:29:00+05:30,26794.75,26802.1,26784.65,26797.2,0
2025-08-18T09:30:00+05:30,26799.1,26831.1,26799.1,26818.85,0
2025-08-18T09:31:00+05:30,26819.15,26831.15,26816.7,26829.55,0
2025-08-18T09:32:00+05:30,26829.2,26831.55,26815.2,26818.85,0
2025-08-18T09:33:00+05:30,26818.4,26833.7,26815.15,26827.55,0
2025-08-18T09:34:00+05:30,26825.85,26830.8,26816.8,26826.75,0
2025-08-18T09:35:00+05:30,26826.65,26829.6,26816.85,26825.8,0
2025-08-18T09:36:00+05:30,26825.35,26832.2,26816.8,26830.3,0
2025-08-18T09:37:00+05:30,26830.35,26832.15,26824.15,26825.8,0
2025-08-18T09:38:00+05:30,26826.8,26829.15,26807.3,26810.45,0
2025-08-18T09:39:00+05:30,26810.55,26822.8,26805.8,26816.15,0
2025-08-18T09:40:00+05:30,26815.7,26817.15,26802.8,26807.35,0
2025-08-18T09:41:00+05:30,26807.15,26821.1,26804.2,26808.85,0
2025-08-18T09:42:00+05:30,26808.6,26820.1,26806.35,26815.65,0
2025-08-18T09:43:00+05:30,26815.45,26816.2,26806.25,26810.05,0
2025-08-18T09:44:00+05:30,26810.65,26832.15,26808.75,26828.5,0
2025-08-18T09:45:00+05:30,26827.55,26830.3,26817.5,26818.95,0
2025-08-18T09:46:00+05:30,26818.4,26826.85,26816.3,26822.05,0
2025-08-18T09:47:00+05:30,26824.25,26829.95,26820.5,26826.1,0
2025-08-18T09:48:00+05:30,26825.95,26840.3,26823.85,26824.9,0
2025-08-18T09:49:00+05:30,26824.45,26834.65,26823.1,26832.9,0
2025-08-18T09:50:00+05:30,26834.35,26836.9,26831.2,26833.95,0
2025-08-18T09:51:00+05:30,26833.75,26836.15,26829.4,26830.0,0
2025-08-18T09:52:00+05:30,26830.75,26837.45,26828.25,26835.45,0
2025-08-18T09:53:00+05:30,26837.25,26837.25,26822.15,26824.8,0
2025-08-18T09:54:00+05:30,26824.5,26827.8,26815.3,26817.25,0
2025-08-18T09:55:00+05:30,26815.75,26818.95,26808.25,26817.0,0
2025-08-18T09:56:00+05:30,26813.95,26819.25,26811.5,26817.0,0
2025-08-18T09:57:00+05:30,26817.95,26821.85,26809.1,26813.3,0
2025-08-18T09:58:00+05:30,26816.3,26821.8,26807.65,26819.75,0
2025-08-18T09:59:00+05:30,26819.25,26823.9,26814.3,26819.35,0
2025-08-18T10:00:00+05:30,26819.65,26832.1,26819.65,26827.7,0
2025-08-18T10:01:00+05:30,26826.05,26839.4,26826.05,26831.7,0
2025-08-18T10:02:00+05:30,26831.35,26833.4,26819.5,26819.9,0
2025-08-18T10:03:00+05:30,26819.45,26823.3,26813.7,26815.55,0
2025-08-18T10:04:00+05:30,26815.65,26819.3,26804.05,26808.3,0
2025-08-18T10:05:00+05:30,26808.65,26811.3,26804.45,26809.45,0
2025-08-18T10:06:00+05:30,26807.95,26810.9,26796.9,26799.4,0
2025-08-18T10:07:00+05:30,26797.45,26801.6,26790.15,26794.35,0
2025-08-18T10:08:00+05:30,26791.2,26793.25,26782.75,26790.0,0
2025-08-18T10:09:00+05:30,26790.85,26802.3,26790.55,26796.8,0
2025-08-18T10:10:00+05:30,26796.75,26801.7,26793.65,26793.65,0
2025-08-18T10:11:00+05:30,26797.05,26797.05,26788.1,26788.65,0
2025-08-18T10:12:00+05:30,26791.4,26794.9,26785.95,26789.45,0
2025-08-18T10:13:00+05:30,26792.2,26794.45,26787.7,26790.75,0
2025-08-18T10:14:00+05:30,26791.65,26797.25,26789.75,26792.1,0
2025-08-18T10:15:00+05:30,26790.25,26795.55,26786.75,26791.0,0
2025-08-18T10:16:00+05:30,26791.6,26793.4,26785.0,26786.8,0
2025-08-18T10:17:00+05:30,26784.45,26793.25,26783.85,26790.5,0
2025-08-18T10:18:00+05:30,26791.4,26804.25,26788.45,26804.15,0
2025-08-18T10:19:00+05:30,26802.2,26805.05,26798.45,26798.45,0
2025-08-18T10:20:00+05:30,26801.15,26807.55,26798.65,26805.95,0
2025-08-18T10:21:00+05:30,26806.55,26814.2,26798.45,26801.0,0
2025-08-18T10:22:00+05:30,26800.75,26803.9,26791.85,26793.7,0
2025-08-18T10:23:00+05:30,26792.95,26796.35,26785.95,26788.8,0
2025-08-18T10:24:00+05:30,26787.45,26797.5,26787.4,26789.9,0
2025-08-18T10:25:00+05:30,26791.2,26794.3,26780.95,26781.9,0
2025-08-18T10:26:00+05:30,26781.75,26784.6,26777.3,26780.3,0
2025-08-18T10:27:00+05:30,26780.05,26780.05,26768.55,26768.8,0
2025-08-18T10:28:00+05:30,26769.85,26772.55,26766.65,26769.0,0
2025-08-18T10:29:00+05:30,26769.7,26773.55,26768.2,26770.25,0
2025-08-18T10:30:00+05:30,26770.4,26790.65,26768.4,26787.35,0
2025-08-18T10:31:00+05:30,26786.8,26786.8,26778.55,26783.25,0
2025-08-18T10:32:00+05:30,26783.6,26784.15,26774.85,26776.7,0
2025-08-18T10:33:00+05:30,26778.2,26779.65,26769.6,26770.4,0
2025-08-18T10:34:00+05:30,26772.85,26775.1,26766.85,26769.75,0
2025-08-18T10:35:00+05:30,26770.45,26775.9,26769.65,26772.9,0
2025-08-18T10:36:00+05:30,26773.85,26776.75,26771.15,26776.75,0
2025-08-18T10:37:00+05:30,26776.55,26776.6,26767.95,26771.15,0
2025-08-18T10:38:00+05:30,26769.5,26770.05,26759.7,26763.85,0
2025-08-18T10:39:00+05:30,26765.4,26775.25,26763.85,26773.4,0
2025-08-18T10:40:00+05:30,26773.6,26777.15,26772.2,26774.85,0
2025-08-18T10:41:00+05:30,26775.5,26786.6,26775.3,26784.2,0
2025-08-18T10:42:00+05:30,26781.65,26787.7,26780.05,26781.7,0
2025-08-18T10:43:00+05:30,26781.8,26787.65,26769.8,26772.55,0
2025-08-18T10:44:00+05:30,26772.15,26774.25,26768.05,26769.9,0
2025-08-18T10:45:00+05:30,26770.8,26772.85,26765.8,26766.6,0
2025-08-18T10:46:00+05:30,26766.55,26770.6,26763.7,26764.65,0
2025-08-18T10:47:00+05:30,26765.5,26765.95,26754.45,26756.35,0
2025-08-18T10:48:00+05:30,26759.5,26763.55,26748.7,26754.6,0
2025-08-18T10:49:00+05:30,26753.3,26760.0,26749.95,26751.6,0
2025-08-18T10:50:00+05:30,26751.4,26751.4,26744.55,26746.3,0
2025-08-18T10:51:00+05:30,26743.5,26754.25,26737.05,26746.35,0
2025-08-18T10:52:00+05:30,26747.5,26748.8,26736.5,26740.9,0
2025-08-18T10:53:00+05:30,26741.1,26746.6,26739.65,26746.5,0
2025-08-18T10:54:00+05:30,26747.5,26749.25,26734.35,26737.35,0
2025-08-18T10:55:00+05:30,26737.85,26738.05,26731.95,26735.05,0
2025-08-18T10:56:00+05:30,26734.4,26735.75,26730.5,26732.75,0
2025-08-18T10:57:00+05:30,26732.8,26733.25,26726.45,26727.9,0
2025-08-18T10:58:00+05:30,26728.5,26732.5,26724.9,26731.35,0
2025-08-18T10:59:00+05:30,26729.65,26733.8,26728.1,26731.6,0
2025-08-18T11:00:00+05:30,26731.7,26743.8,26731.7,26742.3,0
2025-08-18T11:01:00+05:30,26742.6,26743.8,26733.75,26735.8,0
2025-08-18T11:02:00+05:30,26735.45,26736.6,26728.9,26729.8,0
2025-08-18T11:03:00+05:30,26729.35,26730.55,26712.45,26712.45,0
2025-08-18T11:04:00+05:30,26712.3,26715.45,26709.15,26711.6,0
2025-08-18T11:05:00+05:30,26710.75,26712.3,26701.35,26704.65,0
2025-08-18T11:06:00+05:30,26704.2,26707.95,26699.55,26705.1,0
2025-08-18T11:07:00+05:30,26705.25,26707.8,26701.4,26706.5,0
2025-08-18T11:08:00+05:30,26707.1,26708.6,26701.0,26701.35,0
2025-08-18T11:09:00+05:30,26701.55,26705.6,26700.55,26704.6,0
2025-08-18T11:10:00+05:30,26704.75,26709.4,26703.35,26705.6,0
2025-08-18T11:11:00+05:30,26705.45,26705.45,26696.6,26702.7,0
2025-08-18T11:12:00+05:30,26703.1,26703.1,26695.4,26695.9,0
2025-08-18T11:13:00+05:30,26695.8,26699.8,26692.45,26692.45,0
2025-08-18T11:14:00+05:30,26691.8,26702.35,26689.5,26700.2,0
2025-08-18T11:15:00+05:30,26700.8,26717.0,26695.9,26716.2,0
2025-08-18T11:16:00+05:30,26715.0,26720.35,26713.3,26718.8,0
2025-08-18T11:17:00+05:30,26718.25,26720.3,26712.0,26716.85,0
2025-08-18T11:18:00+05:30,26717.1,26722.1,26713.65,26716.8,0
2025-08-18T11:19:00+05:30,26716.75,26719.75,26710.25,26715.0,0
2025-08-18T11:20:00+05:30,26715.45,26718.75,26704.1,26718.1,0
2025-08-18T11:21:00+05:30,26716.65,26722.1,26707.05,26710.5,0
2025-08-18T11:22:00+05:30,26711.05,26731.8,26710.75,26731.8,0
2025-08-18T11:23:00+05:30,26731.25,26736.95,26728.25,26734.65,0
2025-08-18T11:24:00+05:30,26734.15,26746.8,26727.0,26745.05,0
2025-08-18T11:25:00+05:30,26744.85,26747.5,26735.75,26735.75,0
2025-08-18T11:26:00+05:30,26736.0,26751.9,26736.0,26747.55,0
2025-08-18T11:27:00+05:30,26747.4,26749.55,26729.35,26733.6,0
2025-08-18T11:28:00+05:30,26734.0,26734.45,26717.35,26721.95,0
2025-08-18T11:29:00+05:30,26720.4,26730.95,26718.15,26729.05,0
2025-08-18T11:30:00+05:30,26727.6,26734.3,26723.05,26730.65,0
2025-08-18T11:31:00+05:30,26730.5,26735.55,26722.35,26724.3,0
2025-08-18T11:32:00+05:30,26724.2,26724.2,26708.15,26710.75,0
2025-08-18T11:33:00+05:30,26710.7,26712.3,26706.8,26710.85,0
2025-08-18T11:34:00+05:30,26710.75,26713.75,26706.2,26709.05,0
2025-08-18T11:35:00+05:30,26709.1,26718.5,26707.65,26711.15,0
2025-08-18T11:36:00+05:30,26711.1,26712.4,26706.9,26708.9,0
2025-08-18T11:37:00+05:30,26709.3,26711.95,26699.85,26707.95,0
2025-08-18T11:38:00+05:30,26706.6,26713.2,26702.0,26710.35,0
2025-08-18T11:39:00+05:30,26710.85,26719.05,26709.15,26718.2,0
2025-08-18T11:40:00+05:30,26716.55,26724.4,26713.9,26722.1,0
2025-08-18T11:41:00+05:30,26720.25,26729.7,26718.45,26729.65,0
2025-08-18T11:42:00+05:30,26727.55,26730.85,26726.8,26727.45,0
2025-08-18T11:43:00+05:30,26727.5,26729.0,26722.2,26724.95,0
2025-08-18T11:44:00+05:30,26724.35,26725.1,26717.9,26722.35,0
2025-08-18T11:45:00+05:30,26722.7,26727.55,26719.8,26726.45,0
2025-08-18T11:46:00+05:30,26727.5,26727.5,26720.95,26727.0,0
2025-08-18T11:47:00+05:30,26725.5,26727.65,26718.7,26721.25,0
2025-08-18T11:48:00+05:30,26721.7,26724.5,26719.05,26722.6,0
2025-08-18T11:49:00+05:30,26722.2,26723.95,26717.7,26719.85,0
2025-08-18T11:50:00+05:30,26720.2,26721.95,26715.35,26720.8,0
2025-08-18T11:51:00+05:30,26718.95,26730.8,26718.9,26730.8,0
2025-08-18T11:52:00+05:30,26731.0,26733.1,26718.95,26721.9,0
2025-08-18T11:53:00+05:30,26721.45,26721.55,26707.8,26716.5,0
2025-08-18T11:54:00+05:30,26716.7,26717.35,26712.05,26713.7,0
2025-08-18T11:55:00+05:30,26713.9,26716.55,26709.95,26709.95,0
2025-08-18T11:56:00+05:30,26710.3,26727.4,26707.45,26716.15,0
2025-08-18T11:57:00+05:30,26715.85,26719.9,26710.4,26715.2,0
2025-08-18T11:58:00+05:30,26715.6,26715.6,26703.15,26705.4,0
2025-08-18T11:59:00+05:30,26702.05,26703.5,26691.6,26692.95,0
2025-08-18T12:00:00+05:30,26692.85,26694.85,26686.35,26692.0,0
2025-08-18T12:01:00+05:30,26689.8,26697.65,26686.7,26694.4,0
2025-08-18T12:02:00+05:30,26693.5,26697.7,26691.65,26692.4,0
2025-08-18T12:03:00+05:30,26692.15,26696.95,26691.4,26694.85,0
2025-08-18T12:04:00+05:30,26695.75,26702.3,26695.2,26699.4,0
2025-08-18T12:05:00+05:30,26700.1,26701.6,26695.85,26697.75,0
2025-08-18T12:06:00+05:30,26696.95,26698.05,26691.2,26692.3,0
2025-08-18T12:07:00+05:30,26692.15,26693.45,26688.6,26688.9,0
2025-08-18T12:08:00+05:30,26688.55,26691.35,26664.3,26672.5,0
2025-08-18T12:09:00+05:30,26671.5,26676.7,26665.7,26665.7,0
2025-08-18T12:10:00+05:30,26666.0,26670.5,26659.85,26659.85,0
2025-08-18T12:11:00+05:30,26659.7,26660.8,26647.1,26658.35,0
2025-08-18T12:12:00+05:30,26655.4,26659.3,26645.1,26649.6,0
2025-08-18T12:13:00+05:30,26646.7,26654.05,26643.45,26643.7,0
2025-08-18T12:14:00+05:30,26643.9,26645.05,26624.4,26625.75,0
2025-08-18T12:15:00+05:30,26625.25,26627.65,26597.4,26623.25,0
2025-08-18T12:16:00+05:30,26622.45,26622.9,26599.1,26605.65,0
2025-08-18T12:17:00+05:30,26606.3,26620.2,26606.0,26620.2,0
2025-08-18T12:18:00+05:30,26620.25,26621.8,26617.1,26619.2,0
2025-08-18T12:19:00+05:30,26619.35,26629.95,26618.85,26627.85,0
2025-08-18T12:20:00+05:30,26625.75,26631.25,26623.3,26627.1,0
2025-08-18T12:21:00+05:30,26624.45,26640.8,26623.15,26635.5,0
2025-08-18T12:22:00+05:30,26634.9,26636.5,26623.4,26624.9,0
2025-08-18T12:23:00+05:30,26624.45,26632.35,26624.25,26629.25,0
2025-08-18T12:24:00+05:30,26628.3,26637.9,26628.3,26630.6,0
2025-08-18T12:25:00+05:30,26630.05,26635.65,26629.6,26632.45,0
2025-08-18T12:26:00+05:30,26632.1,26634.55,26627.7,26632.65,0
2025-08-18T12:27:00+05:30,26632.35,26638.3,26631.75,26636.05,0
2025-08-18T12:28:00+05:30,26636.3,26636.5,26630.9,26632.9,0
2025-08-18T12:29:00+05:30,26632.15,26634.8,26630.35,26634.45,0
2025-08-18T12:30:00+05:30,26634.05,26634.75,26619.45,26622.3,0
2025-08-18T12:31:00+05:30,26621.25,26623.65,26616.55,26621.95,0
2025-08-18T12:32:00+05:30,26620.1,26622.25,26615.6,26619.15,0
2025-08-18T12:33:00+05:30,26619.7,26620.2,26611.45,26614.35,0
2025-08-18T12:34:00+05:30,26615.65,26615.65,26607.95,26610.3,0
2025-08-18T12:35:00+05:30,26609.6,26620.9,26607.95,26617.7,0
2025-08-18T12:36:00+05:30,26616.85,26617.6,26605.6,26606.8,0
2025-08-18T12:37:00+05:30,26606.75,26610.6,26600.65,26600.8,0
2025-08-18T12:38:00+05:30,26601.05,26613.15,26601.05,26606.25,0
2025-08-18T12:39:00+05:30,26606.9,26611.3,26601.0,26609.7,0
2025-08-18T12:40:00+05:30,26609.5,26618.45,26609.5,26616.4,0
2025-08-18T12:41:00+05:30,26615.7,26617.35,26610.45,26616.85,0
2025-08-18T12:42:00+05:30,26614.7,26622.0,26612.9,26619.6,0
2025-08-18T12:43:00+05:30,26619.3,26630.05,26619.3,26629.35,0
2025-08-18T12:44:00+05:30,26629.65,26641.05,26629.25,26640.5,0
2025-08-18T12:45:00+05:30,26640.85,26643.55,26637.1,26641.2,0
2025-08-18T12:46:00+05:30,26641.65,26645.6,26637.75,26644.85,0
2025-08-18T12:47:00+05:30,26644.05,26657.05,26644.05,26656.65,0
2025-08-18T12:48:00+05:30,26656.75,26659.7,26652.3,26656.95,0
2025-08-18T12:49:00+05:30,26655.75,26662.55,26651.7,26653.95,0
2025-08-18T12:50:00+05:30,26653.2,26662.55,26649.95,26662.55,0
2025-08-18T12:51:00+05:30,26661.2,26667.3,26658.55,26664.8,0
2025-08-18T12:52:00+05:30,26665.75,26677.0,26654.8,26664.65,0
2025-08-18T12:53:00+05:30,26664.6,26664.6,26656.25,26661.55,0
2025-08-18T12:54:00+05:30,26661.75,26666.25,26658.5,26665.4,0
2025-08-18T12:55:00+05:30,26665.2,26666.45,26660.9,26661.8,0
2025-08-18T12:56:00+05:30,26664.9,26672.7,26661.55,26672.5,0
2025-08-18T12:57:00+05:30,26672.35,26683.95,26670.0,26683.95,0
2025-08-18T12:58:00+05:30,26683.2,26688.75,26677.0,26682.65,0
2025-08-18T12:59:00+05:30,26683.15,26687.2,26673.4,26673.4,0
2025-08-18T13:00:00+05:30,26674.65,26674.65,26662.45,26665.9,0
2025-08-18T13:01:00+05:30,26665.95,26673.55,26664.35,26671.3,0
2025-08-18T13:02:00+05:30,26671.35,26678.9,26669.8,26676.55,0
2025-08-18T13:03:00+05:30,26676.95,26681.25,26676.7,26679.2,0
2025-08-18T13:04:00+05:30,26680.05,26682.6,26676.25,26678.95,0
2025-08-18T13:05:00+05:30,26679.5,26681.65,26675.85,26676.15,0
2025-08-18T13:06:00+05:30,26676.2,26681.4,26675.15,26681.15,0
2025-08-18T13:07:00+05:30,26680.6,26685.6,26678.1,26684.55,0
2025-08-18T13:08:00+05:30,26684.65,26689.6,26683.55,26688.15,0
2025-08-18T13:09:00+05:30,26689.3,26689.3,26680.55,26680.95,0
2025-08-18T13:10:00+05:30,26681.9,26683.1,26674.2,26676.85,0
2025-08-18T13:11:00+05:30,26676.3,26685.75,26676.3,26682.95,0
2025-08-18T13:12:00+05:30,26683.55,26685.35,26675.55,26678.75,0
2025-08-18T13:13:00+05:30,26679.45,26679.45,26671.4,26676.6,0
2025-08-18T13:14:00+05:30,26676.4,26680.8,26674.3,26679.25,0
2025-08-18T13:15:00+05:30,26679.5,26681.9,26675.25,26680.55,0
2025-08-18T13:16:00+05:30,26680.5,26682.5,26667.0,26667.0,0
2025-08-18T13:17:00+05:30,26667.7,26668.5,26658.65,26661.0,0
2025-08-18T13:18:00+05:30,26660.45,26665.1,26656.9,26663.1,0
2025-08-18T13:19:00+05:30,26663.3,26664.2,26660.25,26661.5,0
2025-08-18T13:20:00+05:30,26661.6,26677.9,26660.1,26677.9,0
2025-08-18T13:21:00+05:30,26677.1,26681.75,26665.6,26668.45,0
2025-08-18T13:22:00+05:30,26668.05,26670.95,26656.2,26656.2,0
2025-08-18T13:23:00+05:30,26655.95,26663.35,26655.25,26659.65,0
2025-08-18T13:24:00+05:30,26659.9,26660.35,26647.8,26654.2,0
2025-08-18T13:25:00+05:30,26654.45,26654.9,26640.65,26646.05,0
2025-08-18T13:26:00+05:30,26646.55,26651.75,26642.55,26650.4,0
2025-08-18T13:27:00+05:30,26650.95,26652.9,26647.8,26648.55,0
2025-08-18T13:28:00+05:30,26648.85,26649.5,26638.85,26640.7,0
2025-08-18T13:29:00+05:30,26640.4,26643.15,26637.8,26641.35,0
2025-08-18T13:30:00+05:30,26641.15,26643.65,26638.8,26640.35,0
2025-08-18T13:31:00+05:30,26640.45,26641.65,26634.55,26635.75,0
2025-08-18T13:32:00+05:30,26635.35,26635.45,26630.95,26632.35,0
2025-08-18T13:33:00+05:30,26632.3,26632.6,26623.1,26625.7,0
2025-08-18T13:34:00+05:30,26623.15,26637.55,26622.7,26632.7,0
2025-08-18T13:35:00+05:30,26631.25,26636.65,26629.8,26634.15,0
2025-08-18T13:36:00+05:30,26634.5,26638.25,26631.7,26636.45,0
2025-08-18T13:37:00+05:30,26635.95,26638.25,26627.6,26628.6,0
2025-08-18T13:38:00+05:30,26629.1,26639.7,26627.4,26639.1,0
2025-08-18T13:39:00+05:30,26639.25,26644.55,26636.65,26644.55,0
2025-08-18T13:40:00+05:30,26644.35,26653.15,26640.6,26641.75,0
2025-08-18T13:41:00+05:30,26643.6,26649.2,26641.25,26647.3,0
2025-08-18T13:42:00+05:30,26647.1,26665.7,26643.65,26654.65,0
2025-08-18T13:43:00+05:30,26654.3,26655.1,26648.6,26648.65,0
2025-08-18T13:44:00+05:30,26649.2,26654.45,26648.7,26650.85,0
2025-08-18T13:45:00+05:30,26652.55,26653.15,26640.05,26641.1,0
2025-08-18T13:46:00+05:30,26642.65,26646.25,26640.5,26642.0,0
2025-08-18T13:47:00+05:30,26639.5,26642.65,26634.45,26640.05,0
2025-08-18T13:48:00+05:30,26639.5,26641.65,26635.75,26638.85,0
2025-08-18T13:49:00+05:30,26638.5,26640.45,26633.6,26638.1,0
2025-08-18T13:50:00+05:30,26637.25,26639.95,26635.4,26638.1,0
2025-08-18T13:51:00+05:30,26638.5,26646.65,26637.45,26642.75,0
2025-08-18T13:52:00+05:30,26641.4,26647.6,26638.7,26641.95,0
2025-08-18T13:53:00+05:30,26640.65,26650.55,26637.65,26647.85,0
2025-08-18T13:54:00+05:30,26644.9,26650.45,26640.9,26645.5,0
2025-08-18T13:55:00+05:30,26645.6,26646.25,26639.8,26641.05,0
2025-08-18T13:56:00+05:30,26639.75,26645.05,26629.15,26632.05,0
2025-08-18T13:57:00+05:30,26630.95,26635.25,26621.0,26624.2,0
2025-08-18T13:58:00+05:30,26621.85,26634.1,26620.65,26631.75,0
2025-08-18T13:59:00+05:30,26630.9,26634.25,26630.45,26633.45,0
2025-08-18T14:00:00+05:30,26633.25,26634.15,26601.5,26605.05,0
2025-08-18T14:01:00+05:30,26602.0,26617.0,26597.25,26615.4,0
2025-08-18T14:02:00+05:30,26614.5,26619.3,26612.8,26618.0,0
2025-08-18T14:03:00+05:30,26617.45,26625.8,26617.25,26623.1,0
2025-08-18T14:04:00+05:30,26622.9,26626.5,26622.05,26625.85,0
2025-08-18T14:05:00+05:30,26624.9,26630.7,26623.8,26629.65,0
2025-08-18T14:06:00+05:30,26628.85,26630.8,26626.65,26630.75,0
2025-08-18T14:07:00+05:30,26629.95,26637.8,26629.85,26637.0,0
2025-08-18T14:08:00+05:30,26636.5,26639.15,26632.85,26635.85,0
2025-08-18T14:09:00+05:30,26635.15,26638.4,26632.85,26636.15,0
2025-08-18T14:10:00+05:30,26635.85,26646.2,26635.8,26639.5,0
2025-08-18T14:11:00+05:30,26636.4,26640.65,26634.5,26637.1,0
2025-08-18T14:12:00+05:30,26636.25,26636.65,26632.05,26634.95,0
2025-08-18T14:13:00+05:30,26635.25,26637.05,26632.1,26634.45,0
2025-08-18T14:14:00+05:30,26633.85,26649.0,26632.95,26640.2,0
2025-08-18T14:15:00+05:30,26639.65,26643.3,26638.9,26642.3,0
2025-08-18T14:16:00+05:30,26640.65,26645.0,26640.0,26642.95,0
2025-08-18T14:17:00+05:30,26642.2,26646.4,26641.0,26644.05,0
2025-08-18T14:18:00+05:30,26643.05,26647.35,26640.25,26643.35,0
2025-08-18T14:19:00+05:30,26643.45,26643.95,26635.95,26639.5,0
2025-08-18T14:20:00+05:30,26637.35,26645.3,26637.35,26643.1,0
2025-08-18T14:21:00+05:30,26641.0,26644.15,26636.25,26636.65,0
2025-08-18T14:22:00+05:30,26637.3,26641.15,26633.9,26639.95,0
2025-08-18T14:23:00+05:30,26640.35,26643.3,26638.05,26641.1,0
